CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
7647-GYYKX,I find it inconvenient that I'm forced to rely solely on phone service when other providers in the area offer comprehensive packages including internet and streaming options.,4,find inconvenient forced rely solely phone service providers area offer comprehensive packages including internet streaming options,174,-0.3416666666666666,1,2,1
3096-IZETN,"The streaming movies service frequently buffers, making it impossible to watch anything without interruptions. This has been an ongoing issue, and I expect a resolution soon.",1,streaming movies service frequently buffers making impossible watch anything without interruptions ongoing issue expect resolution soon,174,-0.2833333333333333,4,3,0
3096-IZETN,"I reached out to your customer support about the streaming issue and received no proper assistance. Instead, I was told to restart my router, which didn't fix the problem.",2,reached customer support streaming issue received proper assistance instead told restart router fix problem,171,0.0,1,3,0
1360-JYXKQ,"The internet speed has been inconsistent lately, which is frustrating since I rely on a stable connection for streaming TV and movies.",1,internet speed inconsistent lately frustrating since rely stable connection streaming tv movies,134,-0.35,2,3,1
1360-JYXKQ,"I noticed that my monthly charges are quite high compared to what I expected, and I would like a detailed breakdown to understand why.",2,noticed monthly charges quite high compared expected would like detailed breakdown understand,134,0.15333333333333335,1,1,2
1360-JYXKQ,"Despite having device protection and tech support, it took a long time to resolve a recent issue with my equipment, which was very inconvenient.",3,despite device protection tech support took long time resolve recent issue equipment inconvenient,144,-0.27666666666666667,0,2,1
7493-TPUWZ,"The internet speed with the fiber optic service has been extremely slow and inconsistent, making it difficult to use basic online services. I expected better performance for the price I'm paying.",1,internet speed fiber optic service extremely slow inconsistent making difficult use basic online services expected better performance price paying,195,-0.08,2,3,4
1591-XWLGB,"I have been a loyal customer for years, but I am frustrated that there are no options to add internet service to my plan. It feels like I am stuck with limited services despite being on a two-year contract.",1,loyal customer years frustrated options add internet service plan feels like stuck limited services despite twoyear contract,206,-0.14603174603174604,1,4,2
6674-KVJHG,"I've been experiencing issues with my phone service, including dropped calls and poor call quality. This has been an ongoing problem, and I would like it resolved as soon as possible.",1,experiencing issues phone service including dropped calls poor call quality ongoing problem would like resolved soon possible,183,-0.2,2,2,1
7314-OXENN,"The internet service has been extremely unreliable with frequent outages, making it difficult to use the online backup feature I signed up for. Despite reaching out for assistance, no resolution has been provided.",1,internet service extremely unreliable frequent outages making difficult use online backup feature signed despite reaching assistance resolution provided,213,-0.17500000000000002,1,2,3
4578-PHJYZ,"The streaming TV service frequently buffers or crashes, making it difficult to enjoy watching shows. Despite having tech support, the issue has not been resolved after several attempts.",1,streaming tv service frequently buffers crashes making difficult enjoy watching shows despite tech support issue resolved several attempts,185,0.0,4,4,2
9351-HXDMR,"Despite being a loyal customer for 6 years, I consistently experience interruptions while streaming TV and movies. This is frustrating, especially considering the premium price I am paying for fiber optic internet. Please address this issue immediately.",1,despite loyal customer years consistently experience interruptions streaming tv movies frustrating especially considering premium price paying fiber optic internet please address issue immediately,253,0.04583333333333331,3,5,3
